subject,run,trial,audio_filename,is_naturalistic,num_words
1,26,30,nat_18670.wav,True,11
1,26,31,ctrl_00200.wav,False,10
1,26,32,nat_05344.wav,True,11
1,26,33,nat_13638.wav,True,9
1,26,34,ctrl_01034.wav,False,15
1,26,35,ctrl_00592.wav,False,7
1,26,36,nat_16290.wav,True,11
1,26,37,ctrl_00912.wav,False,10
1,26,38,ctrl_00140.wav,False,12
1,26,39,nat_13819.wav,True,10
1,26,40,nat_19403.wav,True,6
1,26,41,ctrl_00255.wav,False,14
1,26,42,nat_11160.wav,True,10
1,26,43,ctrl_00763.wav,False,5
1,26,44,ctrl_00583.wav,False,14
1,26,45,nat_10909.wav,True,8
1,26,46,nat_10676.wav,True,9
1,26,47,nat_06367.wav,True,12
1,26,48,ctrl_00146.wav,False,9
1,26,49,ctrl_00994.wav,False,11
1,26,50,ctrl_00715.wav,False,10
1,26,51,ctrl_00587.wav,False,8
1,26,52,nat_01448.wav,True,9
1,26,53,ctrl_00836.wav,False,4
1,26,54,nat_15008.wav,True,13
1,26,55,ctrl_00971.wav,False,8
1,26,56,ctrl_00961.wav,False,12
1,26,57,nat_09036.wav,True,8
1,26,58,ctrl_00747.wav,False,16
1,26,59,ctrl_00457.wav,False,7
1,26,60,ctrl_00367.wav,False,10
1,26,61,nat_18355.wav,True,9
1,26,62,nat_03131.wav,True,9
1,26,63,nat_10734.wav,True,9
1,26,64,nat_08828.wav,True,9
1,26,65,ctrl_00852.wav,False,10
1,26,66,ctrl_00758.wav,False,6
1,26,67,nat_06439.wav,True,6
1,26,68,nat_04619.wav,True,9
1,26,69,ctrl_00736.wav,False,12
1,26,70,nat_09905.wav,True,7
1,26,71,nat_12247.wav,True,11
1,26,72,nat_19206.wav,True,9
1,26,73,ctrl_00963.wav,False,11
1,26,74,nat_19664.wav,True,9
1,26,75,nat_08454.wav,True,9
1,26,76,nat_04534.wav,True,10
1,26,77,nat_00025.wav,True,7
1,26,78,nat_03282.wav,True,11
1,26,79,ctrl_00841.wav,False,12
1,26,80,nat_11804.wav,True,11
1,27,1,nat_16000.wav,True,12
1,27,2,nat_02342.wav,True,9
1,27,3,nat_01546.wav,True,9
1,27,4,ctrl_00445.wav,False,10
1,27,5,ctrl_00216.wav,False,9
1,27,6,ctrl_00869.wav,False,7
1,27,7,ctrl_00009.wav,False,8
1,27,8,nat_11030.wav,True,8
1,27,9,ctrl_00799.wav,False,17
1,27,10,ctrl_00942.wav,False,8
1,27,11,ctrl_00024.wav,False,9
1,27,12,nat_10730.wav,True,10
1,27,13,ctrl_00004.wav,False,9
1,27,14,ctrl_00652.wav,False,15
1,27,15,nat_11654.wav,True,8
1,27,16,ctrl_00099.wav,False,11
1,27,17,ctrl_00070.wav,False,7
1,27,18,nat_13663.wav,True,9
1,27,19,nat_07669.wav,True,10
1,27,20,nat_01232.wav,True,7
1,27,21,ctrl_00420.wav,False,9
1,27,22,ctrl_00305.wav,False,9
1,27,23,nat_00296.wav,True,11
1,27,24,nat_05407.wav,True,10
1,27,25,nat_15762.wav,True,9
1,27,26,nat_15258.wav,True,11
1,27,27,nat_10499.wav,True,10
1,27,28,ctrl_00855.wav,False,14
1,27,29,nat_13729.wav,True,6
1,27,30,nat_14858.wav,True,9
1,27,31,nat_14769.wav,True,10
1,27,32,nat_11856.wav,True,10
1,27,33,ctrl_00862.wav,False,7
1,27,34,nat_06020.wav,True,11
1,27,35,nat_14431.wav,True,8
1,27,36,ctrl_00539.wav,False,10
1,27,37,nat_02520.wav,True,8
1,27,38,ctrl_00837.wav,False,8
1,27,39,ctrl_00723.wav,False,11
1,27,40,ctrl_00883.wav,False,8
1,27,41,ctrl_00058.wav,False,11
1,27,42,ctrl_00526.wav,False,10
1,27,43,nat_14962.wav,True,11
1,27,44,nat_01796.wav,True,9
1,27,45,ctrl_00846.wav,False,11
1,27,46,nat_05973.wav,True,8
1,27,47,ctrl_00509.wav,False,10
1,27,48,ctrl_00472.wav,False,9
1,27,49,ctrl_00174.wav,False,13
1,27,50,nat_09946.wav,True,9
1,27,51,nat_12349.wav,True,11
1,27,52,nat_17718.wav,True,9
1,27,53,nat_19374.wav,True,10
1,27,54,nat_15056.wav,True,9
1,27,55,nat_17622.wav,True,10
1,27,56,nat_04980.wav,True,9
1,27,57,nat_05890.wav,True,11
1,27,58,nat_01301.wav,True,9
1,27,59,ctrl_00023.wav,False,9
1,27,60,nat_13707.wav,True,9
1,27,61,ctrl_00026.wav,False,8
1,27,62,nat_10593.wav,True,9
1,27,63,nat_00964.wav,True,12
1,27,64,nat_10371.wav,True,6
1,27,65,nat_17084.wav,True,9
1,27,66,ctrl_00720.wav,False,10
1,27,67,nat_07818.wav,True,9
1,27,68,nat_08214.wav,True,6
1,27,69,ctrl_00634.wav,False,10
1,27,70,nat_15620.wav,True,9
1,27,71,nat_17730.wav,True,7
1,27,72,nat_01689.wav,True,11
1,27,73,nat_09957.wav,True,10
1,27,74,nat_17920.wav,True,8
1,27,75,nat_17734.wav,True,6
1,27,76,nat_15478.wav,True,11
1,27,77,nat_04016.wav,True,8
1,27,78,nat_05545.wav,True,8
1,27,79,ctrl_00684.wav,False,6
1,27,80,nat_14491.wav,True,11
1,28,1,nat_15736.wav,True,8
1,28,2,nat_14519.wav,True,11
1,28,3,nat_00921.wav,True,7
1,28,4,nat_15889.wav,True,8
1,28,5,ctrl_01122.wav,False,11
1,28,6,nat_18261.wav,True,9
1,28,7,nat_07977.wav,True,7
1,28,8,nat_14951.wav,True,8
1,28,9,ctrl_00265.wav,False,8
1,28,10,nat_15067.wav,True,7
1,28,11,ctrl_00204.wav,False,12
1,28,12,ctrl_00553.wav,False,9
1,28,13,nat_03928.wav,True,7
1,28,14,nat_00291.wav,True,10
1,28,15,ctrl_01143.wav,False,9
1,28,16,ctrl_00984.wav,False,14
1,28,17,nat_06312.wav,True,10
1,28,18,ctrl_00893.wav,False,13
1,28,19,ctrl_00845.wav,False,8
1,28,20,nat_11674.wav,True,11
1,28,21,nat_12041.wav,True,9
1,28,22,nat_15443.wav,True,9
1,28,23,ctrl_00564.wav,False,15
1,28,24,ctrl_00450.wav,False,10
1,28,25,nat_14224.wav,True,10
1,28,26,ctrl_01153.wav,False,9
1,28,27,ctrl_00745.wav,False,5
1,28,28,nat_02838.wav,True,9
1,28,29,nat_19192.wav,True,7
1,28,30,nat_06682.wav,True,11
1,28,31,nat_04277.wav,True,10
1,28,32,ctrl_01112.wav,False,8
1,28,33,nat_17668.wav,True,8
1,28,34,nat_03617.wav,True,11
1,28,35,ctrl_00397.wav,False,8
1,28,36,ctrl_01118.wav,False,7
1,28,37,ctrl_00307.wav,False,16
1,28,38,nat_11059.wav,True,9
1,28,39,nat_19352.wav,True,12
1,28,40,ctrl_00867.wav,False,6
1,28,41,nat_12188.wav,True,11
1,28,42,nat_17761.wav,True,10
1,28,43,ctrl_00675.wav,False,10
1,28,44,ctrl_00672.wav,False,11
1,28,45,nat_14018.wav,True,10
1,28,46,ctrl_00966.wav,False,7
1,28,47,nat_05172.wav,True,6
1,28,48,nat_13599.wav,True,10
1,28,49,nat_04464.wav,True,8
1,28,50,nat_08270.wav,True,9
1,28,51,ctrl_00875.wav,False,8
1,28,52,nat_07256.wav,True,9
1,28,53,nat_13346.wav,True,9
1,28,54,ctrl_00983.wav,False,8
1,28,55,nat_00609.wav,True,10
1,28,56,nat_13026.wav,True,9
1,28,57,nat_11623.wav,True,10
1,28,58,ctrl_00322.wav,False,9
1,28,59,ctrl_00647.wav,False,9
1,28,60,ctrl_00091.wav,False,11
1,28,61,nat_16510.wav,True,9
1,28,62,nat_02144.wav,True,5
1,28,63,nat_08585.wav,True,8
1,28,64,nat_19110.wav,True,7
1,28,65,nat_15420.wav,True,9
1,28,66,nat_11580.wav,True,7
1,28,67,ctrl_00931.wav,False,10
1,28,68,nat_11740.wav,True,7
1,28,69,nat_09837.wav,True,9
1,28,70,nat_04110.wav,True,9
1,28,71,ctrl_00827.wav,False,15
1,28,72,nat_13340.wav,True,10
1,28,73,ctrl_00371.wav,False,11
1,28,74,nat_07290.wav,True,7
1,28,75,nat_02392.wav,True,11
1,28,76,nat_08900.wav,True,9
1,28,77,nat_07078.wav,True,9
1,28,78,ctrl_00423.wav,False,10
1,28,79,nat_03868.wav,True,8
1,28,80,ctrl_01147.wav,False,15
1,29,1,nat_15604.wav,True,9
1,29,2,nat_05366.wav,True,10
1,29,3,nat_06077.wav,True,11
1,29,4,ctrl_00805.wav,False,10
1,29,5,ctrl_00607.wav,False,8
1,29,6,nat_07853.wav,True,7
1,29,7,nat_05000.wav,True,9
1,29,8,nat_11702.wav,True,8
1,29,9,ctrl_00829.wav,False,12
1,29,10,nat_06991.wav,True,8
1,29,11,ctrl_00446.wav,False,8
1,29,12,nat_17519.wav,True,7
1,29,13,ctrl_00354.wav,False,10
1,29,14,nat_12117.wav,True,9
1,29,15,nat_17517.wav,True,7
1,29,16,nat_17075.wav,True,10
1,29,17,ctrl_00693.wav,False,9
1,29,18,nat_15262.wav,True,7
1,29,19,nat_17046.wav,True,10
1,29,20,ctrl_00061.wav,False,8
1,29,21,ctrl_01162.wav,False,6
1,29,22,ctrl_00291.wav,False,9
1,29,23,nat_10622.wav,True,10
1,29,24,ctrl_00053.wav,False,9
1,29,25,nat_19317.wav,True,11
1,29,26,nat_11789.wav,True,6
1,29,27,nat_07047.wav,True,11
1,29,28,nat_14725.wav,True,10
1,29,29,ctrl_00320.wav,False,15
1,29,30,ctrl_00294.wav,False,8
1,29,31,nat_19194.wav,True,8
1,29,32,nat_18179.wav,True,10
1,29,33,nat_00420.wav,True,10
1,29,34,nat_08430.wav,True,8
1,29,35,nat_00158.wav,True,9
1,29,36,nat_13302.wav,True,9
1,29,37,ctrl_01090.wav,False,10
1,29,38,nat_09419.wav,True,8
1,29,39,nat_17665.wav,True,10
1,29,40,ctrl_01072.wav,False,9
1,29,41,nat_06464.wav,True,11
1,29,42,nat_07268.wav,True,9
1,29,43,ctrl_00899.wav,False,10
1,29,44,nat_14462.wav,True,6
1,29,45,nat_06567.wav,True,7
1,29,46,nat_15769.wav,True,8
1,29,47,ctrl_01126.wav,False,15
1,29,48,nat_04244.wav,True,10
1,29,49,nat_01971.wav,True,8
1,29,50,ctrl_00014.wav,False,9
1,29,51,ctrl_00013.wav,False,17
1,29,52,nat_10203.wav,True,10
1,29,53,ctrl_00890.wav,False,10
1,29,54,ctrl_00292.wav,False,9
1,29,55,nat_09262.wav,True,7
1,29,56,nat_17085.wav,True,7
1,29,57,ctrl_00339.wav,False,10
1,29,58,nat_07821.wav,True,9
1,29,59,nat_06569.wav,True,10
1,29,60,ctrl_01048.wav,False,9
1,29,61,ctrl_00759.wav,False,10
1,29,62,nat_15938.wav,True,11
1,29,63,nat_09308.wav,True,9
1,29,64,nat_19098.wav,True,11
1,29,65,nat_18580.wav,True,7
1,29,66,ctrl_00792.wav,False,6
1,29,67,nat_17570.wav,True,10
1,29,68,nat_14426.wav,True,11
1,29,69,nat_03265.wav,True,8
1,29,70,nat_04946.wav,True,9
1,29,71,ctrl_00414.wav,False,11
1,29,72,ctrl_00147.wav,False,10
1,29,73,ctrl_00809.wav,False,10
1,29,74,ctrl_00701.wav,False,10
1,29,75,nat_14838.wav,True,10
1,29,76,ctrl_00568.wav,False,7
1,29,77,nat_17977.wav,True,8
1,29,78,nat_00409.wav,True,5
1,29,79,nat_04800.wav,True,9
1,29,80,ctrl_00602.wav,False,11
1,30,1,nat_09450.wav,True,9
1,30,2,nat_11736.wav,True,10
1,30,3,nat_12968.wav,True,11
1,30,4,ctrl_00290.wav,False,9
1,30,5,ctrl_00086.wav,False,15
1,30,6,ctrl_00877.wav,False,9
1,30,7,nat_05578.wav,True,8
1,30,8,nat_00478.wav,True,12
1,30,9,nat_18757.wav,True,10
1,30,10,ctrl_00416.wav,False,11
1,30,11,nat_18418.wav,True,10
1,30,12,nat_01104.wav,True,9
1,30,13,nat_02068.wav,True,7
1,30,14,nat_02758.wav,True,12
1,30,15,nat_06520.wav,True,9
1,30,16,nat_19253.wav,True,9
1,30,17,nat_15726.wav,True,9
1,30,18,ctrl_00981.wav,False,14
1,30,19,nat_10405.wav,True,9
1,30,20,ctrl_00517.wav,False,11
1,30,21,nat_08143.wav,True,6
1,30,22,ctrl_00165.wav,False,15
1,30,23,ctrl_00390.wav,False,7
1,30,24,nat_03181.wav,True,7
1,30,25,ctrl_00658.wav,False,6
1,30,26,nat_00861.wav,True,7
1,30,27,nat_17707.wav,True,7
1,30,28,nat_07154.wav,True,6
1,30,29,nat_19824.wav,True,7
1,30,30,nat_18584.wav,True,8
1,30,31,ctrl_01144.wav,False,11
1,30,32,nat_08400.wav,True,10
1,30,33,ctrl_00308.wav,False,10
1,30,34,nat_07002.wav,True,11
1,30,35,nat_09926.wav,True,10
1,30,36,nat_05531.wav,True,8
1,30,37,nat_13978.wav,True,9
1,30,38,nat_05599.wav,True,8
1,30,39,nat_03331.wav,True,9
1,30,40,nat_07410.wav,True,8
1,30,41,nat_04052.wav,True,12
1,30,42,nat_06630.wav,True,9
1,30,43,nat_12834.wav,True,8
1,30,44,ctrl_00334.wav,False,9
1,30,45,nat_03548.wav,True,9
1,30,46,ctrl_00182.wav,False,6
1,30,47,nat_10068.wav,True,11
1,30,48,ctrl_01167.wav,False,5
1,30,49,ctrl_01198.wav,False,14
1,30,50,ctrl_00554.wav,False,5
1,30,51,ctrl_00933.wav,False,10
1,30,52,nat_05583.wav,True,9
1,30,53,ctrl_00465.wav,False,7
1,30,54,nat_03567.wav,True,7
1,30,55,nat_19321.wav,True,9
1,30,56,nat_01657.wav,True,8
1,30,57,nat_00902.wav,True,7
1,30,58,ctrl_00263.wav,False,5
1,30,59,nat_00544.wav,True,9
1,30,60,nat_17562.wav,True,8
1,30,61,ctrl_00782.wav,False,10
1,30,62,nat_15592.wav,True,9
1,30,63,ctrl_00613.wav,False,11
1,30,64,nat_01612.wav,True,9
1,30,65,ctrl_00029.wav,False,11
1,30,66,ctrl_00710.wav,False,10
1,30,67,ctrl_00588.wav,False,10
1,30,68,ctrl_01136.wav,False,10
1,30,69,nat_08218.wav,True,8
1,30,70,nat_11717.wav,True,9
1,30,71,nat_16695.wav,True,8
1,30,72,nat_08160.wav,True,8
1,30,73,ctrl_00260.wav,False,8
1,30,74,nat_03614.wav,True,9
1,30,75,ctrl_00378.wav,False,12
1,30,76,ctrl_00468.wav,False,8
1,30,77,nat_12730.wav,True,10
1,30,78,ctrl_00372.wav,False,12
1,30,79,ctrl_00766.wav,False,5
1,30,80,nat_17580.wav,True,9
1,31,1,nat_04849.wav,True,12
1,31,2,nat_14778.wav,True,9
1,31,3,nat_13408.wav,True,11
1,31,4,ctrl_00030.wav,False,9
1,31,5,ctrl_00155.wav,False,14
1,31,6,nat_14021.wav,True,8
1,31,7,nat_04043.wav,True,10
1,31,8,nat_02537.wav,True,9
1,31,9,nat_04844.wav,True,10
1,31,10,nat_10553.wav,True,6
1,31,11,ctrl_00702.wav,False,11
1,31,12,nat_04695.wav,True,8
1,31,13,nat_15587.wav,True,8
1,31,14,ctrl_00413.wav,False,4
1,31,15,nat_04527.wav,True,11
1,31,16,nat_08341.wav,True,9
1,31,17,ctrl_00365.wav,False,11
1,31,18,nat_05225.wav,True,5
1,31,19,ctrl_00556.wav,False,7
1,31,20,ctrl_00093.wav,False,11
1,31,21,nat_18058.wav,True,10
1,31,22,nat_10944.wav,True,10
1,31,23,ctrl_00405.wav,False,8
1,31,24,nat_11773.wav,True,10
1,31,25,nat_04919.wav,True,6
1,31,26,nat_03899.wav,True,5
1,31,27,nat_05477.wav,True,12
1,31,28,nat_12224.wav,True,6
1,31,29,nat_19644.wav,True,8
1,31,30,nat_03775.wav,True,10
1,31,31,nat_14881.wav,True,9
1,31,32,nat_05864.wav,True,11
1,31,33,nat_19191.wav,True,9
1,31,34,nat_00505.wav,True,9
1,31,35,ctrl_00336.wav,False,10
1,31,36,nat_11477.wav,True,9
1,31,37,nat_02490.wav,True,8
1,31,38,nat_03958.wav,True,10
1,31,39,ctrl_00132.wav,False,11
1,31,40,ctrl_00248.wav,False,9
1,31,41,ctrl_00891.wav,False,11
1,31,42,nat_18485.wav,True,10
1,31,43,nat_17079.wav,True,11
1,31,44,ctrl_00659.wav,False,10
1,31,45,nat_13474.wav,True,8
1,31,46,ctrl_01055.wav,False,10
1,31,47,nat_03798.wav,True,11
1,31,48,nat_01590.wav,True,10
1,31,49,ctrl_01068.wav,False,14
1,31,50,nat_00604.wav,True,9
1,31,51,nat_11965.wav,True,9
1,31,52,ctrl_00201.wav,False,10
1,31,53,ctrl_00980.wav,False,10
1,31,54,ctrl_00601.wav,False,6
1,31,55,nat_07472.wav,True,9
1,31,56,ctrl_00425.wav,False,10
1,31,57,nat_06841.wav,True,7
1,31,58,ctrl_01094.wav,False,9
1,31,59,ctrl_00664.wav,False,10
1,31,60,nat_01967.wav,True,7
1,31,61,ctrl_00304.wav,False,7
1,31,62,ctrl_00730.wav,False,9
1,31,63,nat_14306.wav,True,6
1,31,64,ctrl_00929.wav,False,7
1,31,65,nat_03326.wav,True,4
1,31,66,nat_18221.wav,True,10
1,31,67,nat_19874.wav,True,11
1,31,68,nat_18762.wav,True,10
1,31,69,nat_13854.wav,True,9
1,31,70,ctrl_00340.wav,False,14
1,31,71,nat_17039.wav,True,8
1,31,72,ctrl_01176.wav,False,12
1,31,73,ctrl_01103.wav,False,10
1,31,74,ctrl_00734.wav,False,9
1,31,75,ctrl_01164.wav,False,10
1,31,76,nat_07471.wav,True,6
1,31,77,ctrl_00558.wav,False,9
1,31,78,nat_13505.wav,True,11
1,31,79,nat_15435.wav,True,10
1,31,80,nat_08704.wav,True,8
1,32,1,nat_05437.wav,True,7
1,32,2,nat_07327.wav,True,8
1,32,3,nat_10398.wav,True,11
1,32,4,ctrl_00243.wav,False,9
1,32,5,nat_11633.wav,True,8
1,32,6,nat_17455.wav,True,8
1,32,7,ctrl_00901.wav,False,8
1,32,8,nat_02354.wav,True,10
1,32,9,nat_12680.wav,True,8
1,32,10,nat_07449.wav,True,8
1,32,11,nat_04540.wav,True,9
1,32,12,ctrl_00045.wav,False,10
1,32,13,nat_06487.wav,True,11
1,32,14,nat_00318.wav,True,10
1,32,15,nat_08644.wav,True,9
1,32,16,ctrl_00148.wav,False,16
1,32,17,ctrl_00422.wav,False,9
1,32,18,nat_10773.wav,True,10
1,32,19,nat_13489.wav,True,11
1,32,20,ctrl_00856.wav,False,10
1,32,21,nat_06202.wav,True,8
1,32,22,nat_13468.wav,True,8
1,32,23,ctrl_01142.wav,False,10
1,32,24,nat_15950.wav,True,11
1,32,25,nat_05596.wav,True,9
1,32,26,nat_12983.wav,True,11
1,32,27,nat_03715.wav,True,10
1,32,28,ctrl_00872.wav,False,17
1,32,29,nat_15024.wav,True,9
1,32,30,nat_02265.wav,True,8
1,32,31,ctrl_00619.wav,False,9
1,32,32,nat_10609.wav,True,11
1,32,33,nat_03887.wav,True,8
1,32,34,nat_14879.wav,True,9
1,32,35,nat_14444.wav,True,12
1,32,36,ctrl_00196.wav,False,9
1,32,37,nat_00241.wav,True,8
1,32,38,ctrl_00492.wav,False,7
1,32,39,nat_09871.wav,True,11
1,32,40,nat_16481.wav,True,7
1,32,41,nat_13491.wav,True,10
1,32,42,ctrl_01039.wav,False,10
1,32,43,nat_09810.wav,True,6
1,32,44,ctrl_01095.wav,False,9
1,32,45,ctrl_00914.wav,False,8
1,32,46,nat_05862.wav,True,8
1,32,47,nat_13365.wav,True,9
1,32,48,nat_09758.wav,True,5
1,32,49,nat_14184.wav,True,10
1,32,50,ctrl_00714.wav,False,6
1,32,51,ctrl_00081.wav,False,12
1,32,52,ctrl_00603.wav,False,10
1,32,53,ctrl_00409.wav,False,11
1,32,54,nat_03684.wav,True,10
1,32,55,ctrl_00904.wav,False,10
1,32,56,nat_17789.wav,True,10
1,32,57,nat_13425.wav,True,6
1,32,58,ctrl_00797.wav,False,10
1,32,59,nat_03188.wav,True,6
1,32,60,nat_12469.wav,True,11
1,32,61,ctrl_01056.wav,False,6
1,32,62,ctrl_00187.wav,False,9
1,32,63,nat_10296.wav,True,10
1,32,64,nat_03710.wav,True,7
1,32,65,ctrl_00908.wav,False,15
1,32,66,ctrl_01087.wav,False,10
1,32,67,nat_03952.wav,True,11
1,32,68,ctrl_00882.wav,False,10
1,32,69,ctrl_01050.wav,False,14
1,32,70,nat_14007.wav,True,6
1,32,71,ctrl_00753.wav,False,13
1,32,72,ctrl_01040.wav,False,8
1,32,73,ctrl_00191.wav,False,11
1,32,74,ctrl_00570.wav,False,10
1,32,75,nat_03071.wav,True,12
1,32,76,nat_13925.wav,True,8
1,32,77,nat_16071.wav,True,12
1,32,78,nat_06746.wav,True,10
1,32,79,nat_18316.wav,True,11
1,32,80,nat_10525.wav,True,8
1,33,1,nat_07137.wav,True,10
1,33,2,nat_18720.wav,True,10
1,33,3,nat_12181.wav,True,11
1,33,4,ctrl_00113.wav,False,7
1,33,5,ctrl_00073.wav,False,10
1,33,6,ctrl_00141.wav,False,9
1,33,7,ctrl_01177.wav,False,10
1,33,8,nat_14690.wav,True,11
1,33,9,nat_18159.wav,True,10
1,33,10,ctrl_00871.wav,False,9
1,33,11,ctrl_00751.wav,False,8
1,33,12,ctrl_00454.wav,False,8
1,33,13,nat_13924.wav,True,10
1,33,14,nat_14131.wav,True,9
1,33,15,ctrl_01152.wav,False,10
1,33,16,ctrl_00471.wav,False,9
1,33,17,ctrl_00036.wav,False,10
1,33,18,nat_02252.wav,True,10
1,33,19,nat_10355.wav,True,11
1,33,20,ctrl_00401.wav,False,7
1,33,21,nat_02822.wav,True,10
1,33,22,nat_09168.wav,True,7
1,33,23,nat_18687.wav,True,10
1,33,24,nat_15072.wav,True,10
1,33,25,nat_17742.wav,True,8
1,33,26,nat_02483.wav,True,9
1,33,27,nat_03734.wav,True,11
1,33,28,nat_01271.wav,True,7
1,33,29,nat_01821.wav,True,9
1,33,30,ctrl_00546.wav,False,9
1,33,31,nat_00930.wav,True,7
1,33,32,ctrl_00441.wav,False,5
1,33,33,ctrl_01063.wav,False,11
1,33,34,nat_19100.wav,True,9
1,33,35,nat_05571.wav,True,13
1,33,36,ctrl_01011.wav,False,6
1,33,37,nat_07591.wav,True,8
1,33,38,ctrl_00680.wav,False,8
1,33,39,ctrl_00363.wav,False,10
1,33,40,nat_02682.wav,True,11
1,33,41,nat_13857.wav,True,7
1,33,42,ctrl_00786.wav,False,15
1,33,43,ctrl_01131.wav,False,9
1,33,44,nat_04089.wav,True,8
1,33,45,ctrl_00262.wav,False,4
1,33,46,nat_12741.wav,True,11
1,33,47,nat_05444.wav,True,9
1,33,48,nat_14983.wav,True,10
1,33,49,ctrl_00823.wav,False,9
1,33,50,nat_16065.wav,True,7
1,33,51,nat_17884.wav,True,11
1,33,52,nat_19456.wav,True,10
1,33,53,ctrl_00448.wav,False,6
1,33,54,ctrl_00690.wav,False,6
1,33,55,nat_11047.wav,True,8
1,33,56,ctrl_00949.wav,False,12
1,33,57,nat_00548.wav,True,7
1,33,58,ctrl_00873.wav,False,16
1,33,59,nat_14856.wav,True,9
1,33,60,nat_02363.wav,True,8
1,33,61,ctrl_00662.wav,False,6
1,33,62,nat_19833.wav,True,12
1,33,63,nat_14687.wav,True,8
1,33,64,nat_11840.wav,True,8
1,33,65,nat_14627.wav,True,10
1,33,66,nat_08372.wav,True,10
1,33,67,nat_00743.wav,True,10
1,33,68,nat_17516.wav,True,10
1,33,69,nat_09008.wav,True,7
1,33,70,nat_05200.wav,True,10
1,33,71,nat_14864.wav,True,10
1,33,72,ctrl_00555.wav,False,12
1,33,73,nat_09388.wav,True,8
1,33,74,ctrl_00338.wav,False,16
1,33,75,ctrl_00577.wav,False,10
1,33,76,nat_13064.wav,True,11
1,33,77,nat_13195.wav,True,9
1,33,78,nat_19527.wav,True,10
1,33,79,ctrl_00346.wav,False,9
1,33,80,nat_05412.wav,True,9
1,34,1,nat_07160.wav,True,8
1,34,2,nat_18968.wav,True,6
1,34,3,nat_00685.wav,True,10
1,34,4,ctrl_00220.wav,False,10
1,34,5,nat_17311.wav,True,8
1,34,6,nat_18801.wav,True,11
1,34,7,nat_17724.wav,True,8
1,34,8,ctrl_00309.wav,False,11
1,34,9,nat_18880.wav,True,7
1,34,10,ctrl_01077.wav,False,14
1,34,11,ctrl_00968.wav,False,10
1,34,12,nat_14438.wav,True,10
1,34,13,ctrl_00469.wav,False,10
1,34,14,nat_03815.wav,True,10
1,34,15,ctrl_00653.wav,False,9
1,34,16,nat_01633.wav,True,8
1,34,17,nat_16981.wav,True,10
1,34,18,nat_03338.wav,True,10
1,34,19,ctrl_00567.wav,False,7
1,34,20,nat_08473.wav,True,9
1,34,21,ctrl_01141.wav,False,8
1,34,22,ctrl_00743.wav,False,8
1,34,23,ctrl_00010.wav,False,3
1,34,24,ctrl_00175.wav,False,10
1,34,25,nat_15066.wav,True,7
1,34,26,ctrl_00380.wav,False,5
1,34,27,ctrl_01035.wav,False,11
1,34,28,nat_01597.wav,True,8
1,34,29,nat_02729.wav,True,9
1,34,30,nat_17661.wav,True,10
1,34,31,ctrl_00245.wav,False,15
1,34,32,ctrl_00435.wav,False,8
1,34,33,ctrl_00704.wav,False,10
1,34,34,nat_15111.wav,True,7
1,34,35,nat_19415.wav,True,6
1,34,36,nat_05974.wav,True,9
1,34,37,nat_05559.wav,True,11
1,34,38,nat_17870.wav,True,9
1,34,39,nat_11681.wav,True,8
1,34,40,nat_10912.wav,True,12
1,34,41,nat_12363.wav,True,10
1,34,42,nat_10866.wav,True,10
1,34,43,nat_00857.wav,True,9
1,34,44,ctrl_00006.wav,False,6
1,34,45,nat_05751.wav,True,10
1,34,46,nat_06398.wav,True,8
1,34,47,ctrl_00189.wav,False,11
1,34,48,nat_19513.wav,True,9
1,34,49,ctrl_00231.wav,False,10
1,34,50,ctrl_00993.wav,False,11
1,34,51,nat_01293.wav,True,9
1,34,52,nat_05816.wav,True,10
1,34,53,nat_00006.wav,True,11
1,34,54,nat_06055.wav,True,10
1,34,55,ctrl_00383.wav,False,6
1,34,56,ctrl_00970.wav,False,14
1,34,57,nat_13834.wav,True,7
1,34,58,nat_05039.wav,True,9
1,34,59,nat_14640.wav,True,9
1,34,60,nat_00387.wav,True,9
1,34,61,nat_14779.wav,True,5
1,34,62,nat_14790.wav,True,10
1,34,63,ctrl_00537.wav,False,12
1,34,64,ctrl_00511.wav,False,7
1,34,65,nat_08542.wav,True,9
1,34,66,ctrl_00590.wav,False,14
1,34,67,nat_00810.wav,True,10
1,34,68,nat_17134.wav,True,11
1,34,69,nat_13799.wav,True,9
1,34,70,ctrl_01069.wav,False,8
1,34,71,nat_15733.wav,True,9
1,34,72,ctrl_01140.wav,False,8
1,34,73,ctrl_00252.wav,False,9
1,34,74,nat_08307.wav,True,10
1,34,75,nat_01054.wav,True,9
1,34,76,nat_14134.wav,True,11
1,34,77,ctrl_00169.wav,False,9
1,34,78,nat_13630.wav,True,12
1,34,79,nat_17610.wav,True,11
1,34,80,ctrl_00973.wav,False,12
1,35,1,nat_12780.wav,True,7
1,35,2,nat_02217.wav,True,8
1,35,3,nat_19815.wav,True,8
1,35,4,nat_18510.wav,True,9
1,35,5,ctrl_00351.wav,False,9
1,35,6,ctrl_00791.wav,False,10
1,35,7,nat_16762.wav,True,9
1,35,8,ctrl_00514.wav,False,9
1,35,9,nat_19356.wav,True,5
1,35,10,ctrl_00773.wav,False,14
1,35,11,ctrl_00221.wav,False,9
1,35,12,nat_18552.wav,True,8
1,35,13,ctrl_00183.wav,False,12
1,35,14,nat_09583.wav,True,10
1,35,15,ctrl_00467.wav,False,10
